Unnamed: 0	id	title	author	department	year	pages	FORREVIEW	tokenized_title
379	380	ทัศนคติของตำรวจต่อปัจจัยที่มีผลกระทบต่อการนำนโยบายชุมชน และมวลชนสัมพันธ์ ไปปฏิบัติในเขตสถานีตำรวจนครบาลบางกอกใหญ่ 	ประวิทย์ เลขะวณิช 	คณะรัฐศาสตร์ 	2534	131	0	['ทัศนคติ', 'ของ', 'ตำรวจ', 'ต่อ', 'ปัจจัย', 'ที่', 'มี', 'ผล', 'กระทบ', 'ต่อ', 'การ', 'นำ', 'นโยบาย', 'ชุมชน', ' ', 'และ', 'มวล', 'ชน', 'สัมพันธ์', ' ', 'ไป', 'ปฏิบัติ', 'ใน', 'เขต', 'สถานี', 'ตำรวจนครบาลบางกอก', 'ใหญ่', ' ']
380	381	สถานภาพและความรับผิดชอบของผู้รับจัดการขนส่ง ที่เกี่ยวเนื่องกับการขนส่งทางทะเลในประเทศไทย 	สุภา โกมุทกุล 	คณะนิติศาสตร์ 	2536	202	0	['สถานภาพ', 'และ', 'ความ', 'รับผิดชอบ', 'ของ', 'ผู้', 'รับ', 'จัดการ', 'ขนส่ง', ' ', 'ที่', 'เกี่ยวเนื่อง', 'กับ', 'การ', 'ขนส่ง', 'ทาง', 'ทะเล', 'ใน', 'ประเทศไทย', ' ']
381	382	ความเครียดของตำรวจ 	เด่นพงษ์ วรรณพงษ์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2535	157	0	['ความ', 'เครียด', 'ของ', 'ตำรวจ', ' ']
382	383	การสงเคราะห์และการปฏิบัติต่อผู้ต้องขังระหว่างสอบสวน 	สมพล พงษ์พิพัฒน์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2535	212	0	['การ', 'สงเคราะห์', 'และ', 'การ', 'ปฏิบัติ', 'ต่อ', 'ผู้', 'ต้อง', 'ขัง', 'ระหว่าง', 'สอบสวน', ' ']
383	384	บทบาทของคณะกรรมการข้าราชการตำรวจ (ก.ตร.) ต่อการบริหารงานบุคคลของกรมตำรวจ 	ดรุณ โสตถิพันธุ์ 	สาขาบริหารรัฐกิจ คณะรัฐศาสตร์ 	2535	132	0	['บทบาท', 'ของ', 'คณะกรรมการข้าราชการ', 'ตำรวจ', ' ', '(', 'ก.ตร.', ')', ' ', 'ต่อ', 'การ', 'บริหาร', 'งาน', 'บุคคล', 'ของ', 'กรมตำรวจ', ' ']
384	385	การตัดสินใจ 	สุขสมัย สุทธิบดี 	สาขาบริหารรัฐกิจ คณะรัฐศาสตร์ 	2535	85	0	['การ', 'ตัดสินใจ', ' ']
385	386	ปัจจัยที่นำมาสู่การกระทำผิดซ้ำของสตรี 	สาวิตรี ไพฑูรย์ 	คณะสังคมวิทยาและมานุษยวิทยา 	2533	110	0	['ปัจจัย', 'ที่', 'นำ', 'มา', 'สู่', 'การ', 'กระทำ', 'ผิด', 'ซ้ำ', 'ของ', 'สตรี', ' ']
386	387	การตรวจสอบและการกำหนดข้อเท็จจริงในคดีอาญา 	วิสันต์ เพิ่มทวีผล 	คณะนิติศาสตร์ 	2534	170	0	['การ', 'ตรวจสอบ', 'และ', 'การ', 'กำหนด', 'ข้อ', 'เท็จจริง', 'ใน', 'คดี', 'อาญา', ' ']
387	388	ทัศนะของบุคลากรในกระบวนการยุติธรรมต่อปัญหาการดำเนินคดี ข่มขืนกระทำชำเรา 	ปนัดดา พันธุ์พานิช 	คณะสังคมสงเคราะห์ศาสตร์ 	2535	212	0	['ทัศนะ', 'ของ', 'บุคลากร', 'ใน', 'กระบวนการ', 'ยุติธรรม', 'ต่อ', 'ปัญหา', 'การ', 'ดำเนิน', 'คดี', ' ', 'ข่มขืน', 'กระทำ', 'ชำเรา', ' ']
388	389	อัยการกับการสอบสวนคดีอาญา 	อรุณี กระจ่างแสง 	คณะนิติศาสตร์ 	2532	145	0	['อัยการ', 'กับ', 'การ', 'สอบสวน', 'คดีอาญา', ' ']
389	390	ผู้กระทำผิด-ผู้ร่วมกระทำผิด 	พนม พลพุทธรักษ์ 	คณะนิติศาสตร์ 	2531	165	0	['ผู้', 'กระทำ', 'ผิด', '-', 'ผู้', 'ร่วม', 'กระทำ', 'ผิด', ' ']
390	391	การศึกษาของพนักงานอัยการที่มีต่อมาตรการวิธีการเพื่อความปลอดภัย 	ดวงหทัย แนวพนิช 	คณะสังคมสงเคราะห์ศาสตร์ 	2533	225	0	['การ', 'ศึกษา', 'ของ', 'พนักงาน', 'อัยการ', 'ที่', 'มี', 'ต่อ', 'มาตรการ', 'วิธีการ', 'เพื่อ', 'ความ', 'ปลอด', 'ภัย', ' ']
391	392	ทัศนะของเจ้าหน้าที่ต่อการฟื้นฟูสมรรถภาพด้านอาชีพสำหรับผู้รับบริการ ในสถานสงเคราะห์คนไร้ที่พึ่ง กรมประชาสงเคราะห์ 	อรัญญา สีหมอก 	คณะสังคมสงเคราะห์ศาสตร์ 	2535	157	0	['ทัศนะ', 'ของ', 'เจ้าหน้าที่', 'ต่อ', 'การ', 'ฟื้นฟู', 'สมรรถภาพ', 'ด้าน', 'อาชีพ', 'สำหรับ', 'ผู้', 'รับ', 'บริการ', ' ', 'ใน', 'สถานสงเคราะห์', 'คน', 'ไร้', 'ที่', 'พึ่ง', ' ', 'กรมประชาสงเคราะห์', ' ']
392	393	ชุมชนบำบัด 	สุชาดา นิลมาก 	คณะสังคมสงเคราะห์ศาสตร์ 	2533	174	0	['ชุมชนบำบัด', ' ']
393	394	การฟื้นฟูสมรรถภาพทางสังคมของเด็กปัญญาอ่อน  ศึกษาเฉพาะกรณีการ มีส่วนร่วมของผู้ปกครองโรงเรียนราชานุกูล 	พูนศักดิ์ ประมงค์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2533	164	0	['การ', 'ฟื้นฟู', 'สมรรถภาพ', 'ทาง', 'สังคม', 'ของ', 'เด็ก', 'ปัญญาอ่อน', ' ', ' ', 'ศึกษา', 'เฉพาะ', 'กรณี', 'การ', ' ', 'มี', 'ส่วน', 'ร่วม', 'ของ', 'ผู้', 'ปกครอง', 'โรงเรียนราชานุกูล', ' ']
394	395	ความคาดหวังต่อสภาพแวดล้อมที่มีผลกระทบต่อการปรับตัวของตนเอง ศึกษาเฉพาะกรณีผู้เข้ารับการฝึกอบรม สถานสงเคราะห์หญิงบ้านเกร็ดตระการ 	อรชร ดิลกอุดมชัย 	คณะสังคมสงเคราะห์ศาสตร์ 	2530	175	0	['ความ', 'คาดหวัง', 'ต่อ', 'สภาพ', 'แวดล้อม', 'ที่', 'มี', 'ผล', 'กระทบ', 'ต่อ', 'การ', 'ปรับตัว', 'ของ', 'ตน', 'เอง', ' ', 'ศึกษา', 'เฉพาะ', 'กรณี', 'ผู้', 'เข้า', 'รับ', 'การ', 'ฝึกอบรม', ' ', 'สถานสงเคราะห์', 'หญิง', 'บ้านเกร็ดตระการ', ' ']
395	396	ปัจจัยที่มีผลต่อการนำนโยบายไปปฏิบัติ 	วรรณศิริ วงศ์ศุภลักษณ์ 	สาขาบริหารรัฐกิจ คณะรัฐศาสตร์ 	2534	107	0	['ปัจจัย', 'ที่', 'มี', 'ผล', 'ต่อ', 'การ', 'นำ', 'นโยบาย', 'ไป', 'ปฏิบัติ', ' ']
