	Unnamed: 0	id	name	year	researchers	department	research_area	research_type	tokenized_title
142	142	143	การประเมินความเสี่ยงในการเกิดโรคฟันผุในผู้ป่วยโรคภูมิแพ้	2553	อาจารย์ ทันตแพทย์ กันต์  วงศ์กำแหง	คณะทันตแพทยศาสตร์	วิจัยทั่วไป		['การ', 'ประเมิน', 'ความ', 'เสี่ยง', 'ใน', 'การ', 'เกิด', 'โรค', 'ฟัน', 'ผุ', 'ใน', 'ผู้', 'ป่วย', 'โรค', 'ภูมิแพ้']
143	143	144	"การสำรวจทัศนะคติของจิตแพทย์รุ่นเยาว์ของประเทศไทยต่อการศึกษาต่อระดับอนุสาขาการทำวิจัยและจิตบำบัด
"	2553	แพทย์หญิง มุทิตา  พนาสถิตย์	โรงพยาบาลธรรมศาสตร์เฉลิมพระเกียรติ	วิจัยทั่วไป		['การ', 'สำรวจ', 'ทัศนะ', 'คติ', 'ของ', 'จิตแพทย์', 'รุ่นเยาว์', 'ของ', 'ประเทศไทย', 'ต่อ', 'การ', 'ศึกษา', 'ต่อ', 'ระดับ', 'อนุสาขา', 'การ', 'ทำ', 'วิจัย', 'และจิตบำบัด', '\r\n']
144	144	145	การพัฒนาแนวปฏิบัติการพยาบาลในการส่งเสริมการเลี้ยงทารกด้วยนมมารดาโดยเร็วในห้องคลอด	2553	นางสาวสนธยา  หนูขาว	โรงพยาบาลธรรมศาสตร์เฉลิมพระเกียรติ	วิจัยทั่วไป		['การ', 'พัฒนา', 'แนว', 'ปฏิบัติการ', 'พยาบาล', 'ใน', 'การ', 'ส่งเสริม', 'การ', 'เลี้ยงทารก', 'ด้วย', 'นม', 'มารดา', 'โดย', 'เร็ว', 'ใน', 'ห้อง', 'คลอด']
145	145	146	ผลของการเสริมกระเทียมแห้งเยือกแข็งในอาหารไก่ไข่ต่อผลผลิต คุณภาพ และปริมาณโคเลสเตอรอลของไข่	2553	รองศาสตราจารย์ ดร.ไพโชค  ปัญจะ	คณะวิทยาศาสตร์และเทคโนโลยี	วิจัยทั่วไป		['ผล', 'ของ', 'การ', 'เสริม', 'กระเทียม', 'แห้ง', 'เยือกแข็ง', 'ใน', 'อาหาร', 'ไก่', 'ไข่', 'ต่อ', 'ผล', 'ผลิต', ' ', 'คุณภาพ', ' ', 'และ', 'ปริมาณ', 'โคเลสเตอรอล', 'ของ', 'ไข่']
146	146	147	"การใช้กากส่าจากโรงงานผลิตเอธานอลเป็นสารเสริมในข้าวโพดหมัก
เปลี่ยนแปลงชื่อโครงการเป็น การใช้วีนัสจากโรงงานผลิตเอธานอลเป็นสารเสริมในข้าวโพดหมัก"	2553	ผู้ช่วยศาสตราจารย์ ดร.ดรุณี  ศรีชนะ	คณะวิทยาศาสตร์และเทคโนโลยี	วิจัยทั่วไป		['การ', 'ใช้', 'กาก', 'ส่า', 'จาก', 'โรง', 'งาน', 'ผลิต', 'เอธานอล', 'เป็น', 'สาร', 'เสริม', 'ใน', 'ข้าวโพด', 'หมัก', '\r\n', 'เปลี่ยนแปลง', 'ชื่อ', 'โครงการ', 'เป็น', ' ', 'การ', 'ใช้', 'วีนัส', 'จาก', 'โรง', 'งาน', 'ผลิต', 'เอธานอล', 'เป็น', 'สาร', 'เสริม', 'ใน', 'ข้าวโพด', 'หมัก']
147	147	148	ศึกษาการเคลื่อนไหวภาคประชาชนแนวใหม่: จากพลังปัจเจกชน สู่ พลังการเปลี่ยนแปลงสังคม ศึกษาผ่านกระบวนการเคลื่อนไหวของเครือข่ายผู้หญิง มูลนิธิเพื่อนหญิง ในโครงการเลิกเหล้า : ยุติความรุ่นแรงต่อผู้หญิงและเด็ก	2553	อาจารย์ นงพงา  มหามิตร	คณะสังคมสงเคราะห์ศาสตร์	วิจัยทั่วไป		['ศึกษา', 'การ', 'เคลื่อนไหว', 'ภาค', 'ประชาชน', 'แนว', 'ใหม่', ':', ' ', 'จาก', 'พลัง', 'ปัจเจกชน', ' ', 'สู่', ' ', 'พลัง', 'การ', 'เปลี่ยนแปลง', 'สังคม', ' ', 'ศึกษา', 'ผ่าน', 'กระบวน', 'การ', 'เคลื่อนไหว', 'ของ', 'เครือข่าย', 'ผู้', 'หญิง', ' ', 'มูลนิธิเพื่อนหญิง', ' ', 'ใน', 'โครงการ', 'เลิก', 'เหล้า', ' ', ':', ' ', 'ยุติ', 'ความ', 'รุ่น', 'แรง', 'ต่อ', 'ผู้', 'หญิง', 'และ', 'เด็ก']
148	148	149	การรับรู้แนวทางปฏิบัติและความคาดหวังของนักหนังสือพิมพ์ไทยต่อการสร้างระบบความรับผิดชอบที่สามารถตรวจสอบได้ของสื่อมวลชน	2553	อาจารย์ ดร.จิตระพี  ทรัพย์แสนดี	คณะวารสารศาสตร์และสื่อสารมวลชน	วิจัยทั่วไป		['การ', 'รับ', 'รู้', 'แนวทาง', 'ปฏิบัติ', 'และ', 'ความ', 'คาดหวัง', 'ของ', 'นัก', 'หนังสือพิมพ์', 'ไทย', 'ต่อ', 'การ', 'สร้าง', 'ระบบ', 'ความ', 'รับผิดชอบ', 'ที่', 'สามารถ', 'ตรวจสอบ', 'ได้', 'ของ', 'สื่อ', 'มวล', 'ชน']
149	149	150	ความจริงแท้ในการจัดการตลาดน้ำเพื่อการท่องเที่ยวเชิงโหยหาอดีต	2553	ดร.เกรียงไกร  วัฒนาสวัสดิ์	วิทยาลัยนวัตกรรม	วิจัยทั่วไป		['ความ', 'จริง', 'แท้', 'ใน', 'การ', 'จัดการ', 'ตลาด', 'น้ำ', 'เพื่อ', 'การ', 'ท่องเที่ยว', 'เชิง', 'โหยหา', 'อดีต']
150	150	151	การเดินเรือพาณิชย์ในลุ่มแม่น้ำโขงตอนบนระหว่างไทย-จีน ภายใต้กรอบเขตการค้าเสรีอาเซียน-จีน	2553	อาจารย์ ธีรภัท  ชัยพิพัฒน์	วิทยาลัยสหวิทยาการ	วิจัยทั่วไป		['การ', 'เดิน', 'เรือ', 'พาณิชย์', 'ใน', 'ลุ่ม', 'แม่น้ำโขง', 'ตอน', 'บน', 'ระหว่าง', 'ไทย', '-', 'จีน', ' ', 'ภาย', 'ใต้', 'กรอบ', 'เขต', 'การ', 'ค้า', 'เสรีอาเซียน', '-', 'จีน']
151	151	152	"ประวัติศาสตร์ความทรงจำของคนท้องถิ่นชายแดนไทย-กัมพูชา : มิติความสัมพันธ์ทางวัฒนธรรมข้ามพรมแดนรัฐชาติ
เปลี่ยนแปลงชื่อโครงการวิจัยเป็น ประวัติศาสตร์ท้องถิ่นในพื้นที่พรมแดนไทย-กัมพูชาบริเวณปราสาทเขาพระวิหาร: ความสัมพันธ์ระหว่างคนกับเส้นพรมแดน"	2553	อาจารย์ พิพัฒน์  กระแจะจันทร์	คณะศิลปศาสตร์	วิจัยทั่วไป		['ประวัติศาสตร์', 'ความทรงจำ', 'ของ', 'คน', 'ท้องถิ่น', 'ชาย', 'แดน', 'ไทย', '-', 'กัมพูชา', ' ', ':', ' ', 'มิติ', 'ความ', 'สัมพันธ์', 'ทาง', 'วัฒนธรรม', 'ข้าม', 'พรมแดนรัฐชาติ\r\n', 'เปลี่ยนแปลง', 'ชื่อ', 'โครงการ', 'วิจัย', 'เป็น', ' ', 'ประวัติศาสตร์', 'ท้องถิ่น', 'ใน', 'พื้นที่', 'พรมแดน', 'ไทย', '-', 'กัมพูชา', 'บริเวณ', 'ปราสาทเขาพระวิหาร', ':', ' ', 'ความ', 'สัมพันธ์', 'ระหว่าง', 'คน', 'กับ', 'เส้น', 'พรมแดน']
