Unnamed: 0	id	name	year	researchers	department	research_area	research_type	tokenized_title
116	117	การศึกษาและทำนายผลของพลาสมาและปฏิกิริยานิวเคลียร์ฟิวชันในเครื่องโทคาแมคขนาดเล็กโดยใช้แบบจำลองทางคณิตศาสตร์แบบรวม	2553	นพพร  พูลยรัตน์	คณะวิทยาศาสตร์และเทคโนโลยี	สาขาวิทยาศาสตร์เทคโนโลยี	การวิจัยพื้นฐาน	['การ', 'ศึกษา', 'และ', 'ทำนายผล', 'ของ', 'พลาสมา', 'และ', 'ปฏิกิริยา', 'นิวเคลียร์', 'ฟิวชัน', 'ใน', 'เครื่อง', 'โทคาแมค', 'ขนาด', 'เล็ก', 'โดย', 'ใช้', 'แบบ', 'จำลอง', 'ทาง', 'คณิตศาสตร์', 'แบบ', 'รวม']
117	118	การพัฒนาผลิตภัณฑ์เค้กและคุกกี้จากแป้งสาลีผสมแป้งข้าวสีนิล	2553	สุนทรี  สุวรรณสิชณน์  (วราอุบล)	คณะวิทยาศาสตร์และเทคโนโลยี	สาขาวิทยาศาสตร์เทคโนโลยี	การวิจัยประยุกต์	['การ', 'พัฒนา', 'ผลิตภัณฑ์', 'เค้ก', 'และ', 'คุก', 'กี้', 'จาก', 'แป้ง', 'สาลี', 'ผสม', 'แป้ง', 'ข้าว', 'สีนิล']
118	119	การขยายตัวของรอยร้าวล้าของอีพอกซีเรซิน	2553	ชาวสวน  กาญจโนมัย	คณะวิศวกรรมศาสตร์	สาขาวิทยาศาสตร์เทคโนโลยี	การวิจัยพื้นฐาน	['การ', 'ขยาย', 'ตัว', 'ของ', 'รอย', 'ร้าว', 'ล้า', 'ของ', 'อีพอกซีเรซิน']
119	120	กระบวนการไพโรไลซีสพลาสติกเหลือใช้ด้วยคลื่นไมโครเวฟมัลติโหมดที่กำลังสูง	2553	ผดุงศักดิ์  รัตนเดโช	คณะวิศวกรรมศาสตร์	สาขาวิทยาศาสตร์เทคโนโลยี	การวิจัยประยุกต์	['กระบวนการ', 'ไพโรไลซีสพลาสติก', 'เหลือ', 'ใช้', 'ด้วย', 'คลื่นไมโครเวฟมัลติโหมด', 'ที่', 'กำลัง', 'สูง']
120	121	การวิจัยและพัฒนาระบบไมโครเวฟสำหรับการผลิตไบโอดีดีเซล	2553	มาลี  สันติคุณาภรณ์	คณะวิศวกรรมศาสตร์	สาขาวิทยาศาสตร์เทคโนโลยี	การพัฒนาทดลอง	['การ', 'วิจัย', 'และ', 'พัฒนา', 'ระบบ', 'ไมโครเวฟ', 'สำหรับ', 'การ', 'ผลิต', 'ไบโอดีดีเซล']
121	122	การศึกษาจลนศาสตร์ของกระบวนการไฮบริไดเซชันของดีเอ็นเอบนไบโอชิปแบบจำลองการดูดซับแบบผันกลับไม่ได้ด้วยวิธีมอนที คาร์โล	2553	ภาณุ  ด่านวานิชกุล	คณะวิศวกรรมศาสตร์	สาขาวิทยาศาสตร์เทคโนโลยี	การวิจัยพื้นฐาน	['การ', 'ศึกษา', 'จลนศาสตร์', 'ของ', 'กระบวนการ', 'ไฮบริไดเซชัน', 'ของ', 'ดีเอ็นเอบน', 'ไบโอชิป', 'แบบ', 'จำลอง', 'การ', 'ดูดซับ', 'แบบ', 'ผัน', 'กลับ', 'ไม่', 'ได้', 'ด้วย', 'วิธี', 'มอน', 'ที ', 'คาร์โล']
122	123	ความเป็นพิษเฉียบพลันและพิษเรื้อรังของสารสกัดไพลในหนู	2553	อรพรรณ  โพชนกูล	คณะแพทยศาสตร์	สาขาวิทยาศาสตร์สุขศาสตร์	การวิจัยพื้นฐาน	['ความ', 'เป็น', 'พิษ', 'เฉียบพลัน', 'และ', 'พิษ', 'เรื้อรัง', 'ของ', 'สาร', 'สกัด', 'ไพล', 'ใน', 'หนู']
123	124	โครงการพัฒนาตำรับเบญจกูลเพื่อใช้ปรับสมดุลของร่างกายและเสริมสุขภาพให้ผู้ป่วยมะเร็ง	2553	อรุณพร  อิฐรัตน์	คณะแพทยศาสตร์	สาขาวิทยาศาสตร์สุขศาสตร์	การวิจัยประยุกต์	['โครงการ', 'พัฒนา', 'ตำรับ', 'เบญจกูล', 'เพื่อ', 'ใช้', 'ปรับ', 'สมดุล', 'ของ', 'ร่างกาย', 'และ', 'เสริม', 'สุขภาพ', 'ให้', 'ผู้', 'ป่วย', 'มะเร็ง']
124	125	การพัฒนารูปแบบการดูแลผู้ป่วยโรคเรื้อรังด้วยทีมสหสาขาวิชาโดยใช้โปรแกรมการจัดการโรคที่ศูนย์แพทย์ชุมชน คูคต	2553	นิตยา  ทนุวงษ์	คณะแพทยศาสตร์	สาขาวิทยาศาสตร์สุขศาสตร์	การวิจัยประยุกต์	['การ', 'พัฒนา', 'รูปแบบ', 'การ', 'ดูแล', 'ผู้', 'ป่วย', 'โรค', 'เรื้อรัง', 'ด้วย', 'ทีม', 'สหสา', 'ขา', 'วิชา', 'โดย', 'ใช้', 'โปรแกรม', 'การจัดการ', 'โรค', 'ที่', 'ศูนย์แพทย์', 'ชุมชน คูคต']
125	126	การโคลนและศึกษาคุณสมบัติของโปรตีนเปลือกไข่วิทเทลลีนบี (OVVB) จากพยาธิใบไม้ตับชนิด Opisthorchis viverrini	2553	วีระชัย  เอื้อสิทธิชัย	คณะสหเวชศาสตร์	สาขาวิทยาศาสตร์สุขศาสตร์	การวิจัยประยุกต์	['การ', 'โคลน', 'และ', 'ศึกษา', 'คุณสมบัติ', 'ของ', 'โปรตีน', 'เปลือก', 'ไข่', 'วิทเทลลีนบี', ' ', '(', 'OVVB', ')', ' ', 'จาก', 'พยาธิ', 'ใบ', 'ไม้', 'ตับ', 'ชนิด', ' ', 'Opisthorchis viverrini']
126	127	การทดสอบฤทธิ์ของเคอร์มิวมินในขมิ้นชันในการยับยั้งเชื้อมาลาเรียชนิดฟัลซิพารัมในประเทศไทยและการทำให้เกิด apoptosis ของเชื้อมาลาเรียชนิดฟัลซิพารัม	2553	ดุจดาว  ทรงธรรมวัฒน์	คณะสหเวชศาสตร์	สาขาวิทยาศาสตร์สุขศาสตร์	การวิจัยประยุกต์	['การ', 'ทดสอบ', 'ฤทธิ์', 'ของ', 'เคอร์มิวมิน', 'ใน', 'ขมิ้นชัน', 'ใน', 'การ', 'ยับยั้ง', 'เชื้อ', 'มาลาเรีย', 'ชนิด', 'ฟัลซิพารัม', 'ใน', 'ประเทศไทย', 'และ', 'การ', 'ทำ', 'ให้', 'เกิด', ' ', 'apoptosis', ' ', 'ของ', 'เชื้อมาลาเรีย', 'ชนิด', 'ฟัลซิพารัม']
