	Unnamed: 0	Unnamed: 0.1	id	title	authors	publication	publish_date	publish_year	publish_month	type_id	doi	tokenized_title	year
1885	1885	1885	2098	ผลของโปรแกรมการให้ความรู้ร่วมกับการออกกำลังกายต่ออาการเหนื่อยล้าในผู้ป่วยที่ได้รับเคมีบำบัด	อ.จิณพิชญ์ชา มะมม	ธรรมศาสตร์เวชสาร ปีที่ 12 ฉบับที่ 1 ม.ค. - มี.ค. 55	2012			1		['ผล', 'ของ', 'โปรแกรม', 'การ', 'ให้', 'ความ', 'รู้', 'ร่วม', 'กับ', 'การ', 'ออก', 'กำลัง', 'กาย', 'ต่อ', 'อาการ', 'เหนื่อยล้า', 'ใน', 'ผู้', 'ป่วย', 'ที่', 'ได้', 'รับ', 'เคมีบำบัด']	2555.0
1886	1886	1886	2099	การเรียนรู้ที่เน้นผู้เรียนเป็นศูนย์กลาง : กรณีศึกษาการจัดการเรียนการสอนในรายวิชาการพยาบาลเด็กและวัยรุ่น คณะพยาบาลศาสตร์ มหาวิทยาลัยธรรมศาสตร์	อ.วิภาดา แสงนิมิตรชัยกุล	วารสารพยาบาลและการศึกษา	2012			1		['การ', 'เรียนรู้', 'ที่', 'เน้น', 'ผู้', 'เรียน', 'เป็น', 'ศูนย์กลาง', ' ', ':', ' ', 'กรณี', 'ศึกษา', 'การ', 'จัด', 'การเรียนการสอน', 'ใน', 'ราย', 'วิชาการ', 'พยาบาล', 'เด็ก', 'และ', 'วัย', 'รุ่น', ' ', 'คณะพยาบาลศาสตร์', ' ', 'มหาวิทยาลัยธรรมศาสตร์']	2555.0
1887	1887	1887	2100	ผลของโปรแกรมการบริหารเท้าต่อการไหลเวียนโลหิตส่วนปลายและความแข็งแรงของกล้ามเนื้อขาในผู้ป่วยเบาหวานชนิดที่ 2	อ.ปิยะวรรณ ขนาน   อ.บวรลักษณ์ ทองทวี รศ.ดร.กสร สุวรรณประเสริฐ   อ.ดร.ชดช้อย วัฒนะ	วารสารพยาบาล สมาคมพยาบาลแห่งประเทศไทย ปีที่ 61 ฉบับที่ 2 เมษายน-มิถุนายน 2555	2012			1		['ผล', 'ของ', 'โปรแกรม', 'การ', 'บริหาร', 'เท้า', 'ต่อ', 'การ', 'ไหลเวียนโลหิต', 'ส่วน', 'ปลาย', 'และ', 'ความ', 'แข็งแรง', 'ของ', 'กล้ามเนื้อขา', 'ใน', 'ผู้', 'ป่วย', 'เบาหวาน', 'ชนิด', 'ที่', ' ', '2']	2555.0
1888	1888	1888	2101	ปัจจัยที่ส่งผลต่อความสุขของบุคลากร คณะพยาบาลศาสตร์ มหาวิทยาลัยธรรมศาสตร์	นางสาวกาญจณี พันธุ์ไพโรจน์	วารสารวิทยาศาสตร์และเทคโนโลยี ฉบับบพิเศษ	2012			1		['ปัจจัย', 'ที่', 'ส่ง', 'ผล', 'ต่อ', 'ความ', 'สุข', 'ของ', 'บุคลากร', ' ', 'คณะพยาบาลศาสตร์', ' ', 'มหาวิทยาลัยธรรมศาสตร์']	2555.0
1889	1889	1889	2102	Action Reserch : An appropriate research methodology for improving health care practice	ผศ.ดร.พวงผกา คงวัฒนานนท์	The International Journal of East Asian Studies (สถาบันเอเซียตะวันออกศึกษา)	2012			1		['Action', ' ', 'Reserch', ' ', ':', ' ', 'An', ' ', 'appropriate', ' ', 'research', ' ', 'methodology', ' ', 'for', ' ', 'improving', ' ', 'health', ' ', 'care', ' ', 'practice']	2555.0
1890	1890	1890	2103	The Prevalence of Stress and Chronic Illness  and Stress-Predictiong Factors among the Population living in a rurban community in Thailand	รศ.พานทิพย์ แสงประเสริฐ	Thammasat International Journal of Science and Technology  (special issue)	2012			1		['The', ' ', 'Prevalence', ' ', 'of', ' ', 'Stress', ' ', 'and', ' ', 'Chronic', ' ', 'Illness', ' ', ' ', 'and', ' ', 'Stress', '-', 'Predictiong', ' ', 'Factors', ' ', 'among', ' ', 'the', ' ', 'Population', ' ', 'living', ' ', 'in', ' ', 'a', ' ', 'rurban', ' ', 'community', ' ', 'in', ' ', 'Thailand']	2555.0
1891	1891	1891	2104	การศึกษาภาวะสุขภาพและระดับความเครียดของผู้ป่วยโรคหัวใจหลังผ่านโปรแกรมการฝึกไบโอฟีดแบค และเทคนิคผ่อนคลายความเครียด	รศ.ดร.มรรยาท รุจิวิชชญ์ 	วารสารวิทยาศาสตร์และเทคโนโลยี ฉบับพิเศษ	2012			1		['การ', 'ศึกษา', 'ภาวะ', 'สุขภาพ', 'และ', 'ระดับ', 'ความ', 'เครียด', 'ของ', 'ผู้', 'ป่วย', 'โรค', 'หัวใจ', 'หลัง', 'ผ่าน', 'โปรแกรม', 'การ', 'ฝึกไบโอฟีด', 'แบค', ' ', 'และ', 'เทคนิค', 'ผ่อนคลาย', 'ความ', 'เครียด']	2555.0
1892	1892	1892	2105	ผลการใช้แนวปฏิบัติสำหรับผู้ดูแลเด็กต่อการลดอัตราการติดเชื้อระบบทางเดินหายใจในเด็กที่ศูนย์เด็กเล็กแห่งหนึ่ง	ผศ.ดร.ปรีย์กมล รัชนกุล	วารสารวิทยาศาสตร์และเทคโนโลยี ฉบับพิเศษ	2012			1		['ผล', 'การ', 'ใช้', 'แนว', 'ปฏิบัติ', 'สำหรับ', 'ผู้', 'ดูแล', 'เด็ก', 'ต่อ', 'การ', 'ลด', 'อัตรา', 'การ', 'ติด', 'เชื้อ', 'ระบบ', 'ทาง', 'เดิน', 'หายใจ', 'ใน', 'เด็ก', 'ที่', 'ศูนย์', 'เด็ก', 'เล็ก', 'แห่ง', 'หนึ่ง']	2555.0
1893	1893	1893	2106	การรับรู้และความต้องการความรู้ที่จำเป็นในการดูแลตนเองของผู้ป่วย และญาติที่ได้รับการผ่าตัดต้อกระจกแบบไม่ค้างคืน	ผศ.ดร.ศิริลักษณ์ กิจศรีไพศาล	วารสารวิทยาศาสตร์และเทคโนโลยี ฉบับพิเศษ	2012			1		['การ', 'รับ', 'รู้', 'และ', 'ความ', 'ต้องการ', 'ความ', 'รู้', 'ที่', 'จำเป็น', 'ใน', 'การ', 'ดูแล', 'ตน', 'เอง', 'ของ', 'ผู้', 'ป่วย', ' ', 'และ', 'ญาติ', 'ที่', 'ได้', 'รับ', 'การ', 'ผ่าตัด', 'ต้อ', 'กระจก', 'แบบ', 'ไม่', 'ค้าง', 'คืน']	2555.0
1894	1894	1894	2107	พฤติกรรมการเลี้ยงลูกด้วยนมแม่ในมารดาที่มีทารกเกิดก่อนกำหนด	อ.พัชรพร รัตนสงคราม	วารสารวิทยาศาสตร์และเทคโนโลยี ฉบับพิเศษ	2012			1		['พฤติกรรม', 'การ', 'เลี้ยง', 'ลูก', 'ด้วย', 'นม', 'แม่', 'ใน', 'มารดา', 'ที่', 'มี', 'ทารก', 'เกิด', 'ก่อน', 'กำหนด']	2555.0
1895	1895	1895	2108	The Growing Burden of Obesity in Thailand a Review of Current Trends and Policies	รศ.ดร.มรรยาท รุจิวิชชญ์	Pefiatric Nursing	2011			1		['The', ' ', 'Growing', ' ', 'Burden', ' ', 'of', ' ', 'Obesity', ' ', 'in', ' ', 'Thailand', ' ', 'a', ' ', 'Review', ' ', 'of', ' ', 'Current', ' ', 'Trends', ' ', 'and', ' ', 'Policies']	2554.0
1896	1896	1896	2109	The Effect of a Training Program for the Development of Hypertension Knowledge and Basic Skills Practices ZHKBSPX for Thai Community Healthcare Volunteers	ผศ.พานทิพย์  แสงประสริญ	Siriraj Med J  Volume 63  Number 5  September-October 2011	2011			1		['The', ' ', 'Effect', ' ', 'of', ' ', 'a', ' ', 'Training', ' ', 'Program', ' ', 'for', ' ', 'the', ' ', 'Development', ' ', 'of', ' ', 'Hypertension', ' ', 'Knowledge', ' ', 'and', ' ', 'Basic', ' ', 'Skills', ' ', 'Practices', ' ', 'ZHKBSPX', ' ', 'for', ' ', 'Thai', ' ', 'Community', ' ', 'Healthcare', ' ', 'Volunteers']	2554.0
1897	1897	1897	2110	การพัฒนาบทเรียนคอมพิวเตอร์ช่วยสอน เรื่องการผ่าตัดกระดูกสันหลังส่วนลามินาร์สำหรับนักศึกษาพยาบาล 	อ.จิณพิชญ์ชา   มะมม	วารสารวิทยาศาสตร์และเทคโนโลยี ปีที่ 19 ฉบับที่ 4 (ตุลาคม-ธันวาคม 2554)	2011			1		['การ', 'พัฒนา', 'บท', 'เรียน', 'คอมพิวเตอร์', 'ช่วย', 'สอน', ' ', 'เรื่อง', 'การ', 'ผ่าตัด', 'กระดูก', 'สัน', 'หลัง', 'ส่วน', 'ลามินาร์', 'สำหรับ', 'นัก', 'ศึกษา', 'พยาบาล', ' ']	2554.0
1898	1898	1898	2111	A Study on the Satisfaction of Substance Abusers and Their Families with a Substance Abuse Intervention Program	ผศ.เอกอุมา วิเชียรทอง	Thammasat Int. J.Sc. Tech.  Vol.16  No. 1 January-March 2011	2011			1		['A', ' ', 'Study', ' ', 'on', ' ', 'the', ' ', 'Satisfaction', ' ', 'of', ' ', 'Substance Abusers', ' ', 'and', ' ', 'Their', ' ', 'Families', ' ', 'with', ' ', 'a', ' ', 'Substance', ' ', 'Abuse', ' ', 'Intervention', ' ', 'Program']	2554.0
1899	1899	1899	2112	ผลของโครงการพัฒนาจริยธรรมสัญจรต่อคุณธรรม จริยธรรม ของนักศึกษาพยาบาลชั้นปีที่ 2 คณะพยาบาลศาสตร์ มหาวิทยาลัยธรรมศาสตร์	ผศ.จงรักษ์ ศุภกิจเจริญ   อ.วิชิยา  ยลพันธ์   อ.ปริญญา แร่ทอง	"วารสารวิทยาศาสตร์และเทคฌนโลยี ปีที่ : 19  ฉบับที่ : 3  เลขหน้า : 62-73  ปีพ.ศ. : 2554
"	2011			1		['ผล', 'ของ', 'โครงการ', 'พัฒนา', 'จริยธรรม', 'สัญจร', 'ต่อ', 'คุณธรรม', ' ', 'จริยธรรม', ' ', 'ของ', 'นัก', 'ศึกษา', 'พยาบาล', 'ชั้น', 'ปี', 'ที่', ' ', '2', ' ', 'คณะพยาบาลศาสตร์', ' ', 'มหาวิทยาลัยธรรมศาสตร์']	2554.0
1900	1900	1900	2113	The Effectiveness of Health Promotion Behavior Program (HPBP) in Thai Hypertensive Patients	ผศ.พานทิพย์  แสงประเสริฐ	Thammasat International Journal of Science &Technology Volume 15 No.1 January-March 2010	2010			1		['The', ' ', 'Effectiveness', ' ', 'of', ' ', 'Health', ' ', 'Promotion', ' ', 'Behavior', ' ', 'Program', ' ', '(', 'HPBP', ')', ' ', 'in', ' ', 'Thai', ' ', 'Hypertensive', ' ', 'Patients']	2553.0
1901	1901	1901	2114	ความสัมพันธ์ระหว่างความเครียดกับการเผชิญความเครียดของผู้ป่วยโรคเบาหวานที่มีต้อกระจกเป็นภาวะแทรกซ้อนก่อนผ่าตัด	รศ.ดร.มรรยาท  รุจิวิชชญ์	วารสารจักษุธรรมศาสตร์  ปีที่ 5 ฉบับที่ 1 หน้า 49-58	2010			1		['ความ', 'สัมพันธ์', 'ระหว่าง', 'ความ', 'เครียด', 'กับ', 'การ', 'เผชิญ', 'ความ', 'เครียด', 'ของ', 'ผู้', 'ป่วย', 'โรค', 'เบาหวาน', 'ที่', 'มี', 'ต้อ', 'กระจก', 'เป็น', 'ภาวะ', 'แทรกซ้อน', 'ก่อน', 'ผ่าตัด']	2553.0
1902	1902	1902	2115	เพศภาวะกับแบบแผนกระบวนการตัดสินใจรับการตัดเมดลูก	ผศ.พวงผกา คงวัฒนานนท์	วารสารวิชาการสาธารณสุข  ปีที่ 19 ฉบับที่ 6 หน้า 1008-1019 	2010			1		['เพศ', 'ภาวะ', 'กับ', 'แบบแผน', 'กระบวน', 'การ', 'ตัดสินใจ', 'รับ', 'การ', 'ตัดเมด', 'ลูก']	2553.0
1903	1903	1903	2116	ปัจจัยที่มีความสัมพันธ์กับประสบการณ์การถูกกระทำรุนแรงของเด็กที่เข้ารับการบริการของศูนย์ช่วยเหลือเด็กในเขตจังหวัดปทุมธานี	"รศ.ดร.มรรยาท รุจิวิชชญ์
"	"วารสารการพยาบาลจิตเวชและ
สุขภาพจิต ปีที่ 23 ฉบับที่ 1 
มกราคม - มิถุนายน 2552
หน้า 72-86"	2009			1		['ปัจจัย', 'ที่', 'มี', 'ความ', 'สัมพันธ์', 'กับ', 'ประสบการณ์', 'การ', 'ถูก', 'กระทำ', 'รุนแรง', 'ของ', 'เด็ก', 'ที่', 'เข้า', 'รับ', 'การ', 'บริการ', 'ของ', 'ศูนย์', 'ช่วยเหลือ', 'เด็ก', 'ใน', 'เขต', 'จังหวัดปทุมธานี']	2552.0
1904	1904	1904	2117	ผลของการใช้โปรแกรมการให้ความช่วยเหลือต่อระดับความรู้และทักษะในการป้องกันการติดซ้ำของผู้ใช้สารเสพติด 	"อ.ทิพย์สุดา  สำเนียงเสนาะ
อ.ปริยศ  กิตติธีระศักดิ์"	"วารสารการพยาบาลจิตเวชและสุขภาพจิต ปีที่ 22 ฉบับที่ 2
กรกฎาคม - ธันวาคม 2551
หน้า 69-82"	2009			1		['ผล', 'ของ', 'การ', 'ใช้', 'โปรแกรม', 'การ', 'ให้', 'ความ', 'ช่วยเหลือ', 'ต่อ', 'ระดับ', 'ความ', 'รู้', 'และ', 'ทักษะ', 'ใน', 'การ', 'ป้องกัน', 'การ', 'ติด', 'ซ้ำ', 'ของ', 'ผู้', 'ใช้', 'สาร', 'เสพ', 'ติด', ' ']	2552.0
1905	1905	1905	2118	ปัจจัยทำนายพฤติกรรมการป้องกันภาวะน้ำตาลในเลือดสูงของผู้สูงอายุที่เป็นโรคเบาหวานที่ไม่สามารถควบคุมระดับน้ำตาลในเลือด	อ.ดร.ชดช้อย วัฒนะ	"รามาธิบดีพยาบาลสาร ปีที่ 14 ฉบับที่ 3 กันยายน-ธันวาคม 2551
หน้า 298-310"	2009			1		['ปัจจัย', 'ทำ', 'นาย', 'พฤติกรรม', 'การ', 'ป้องกัน', 'ภาวะ', 'น้ำตาล', 'ใน', 'เลือด', 'สูง', 'ของ', 'ผู้', 'สูงอายุ', 'ที่', 'เป็น', 'โรค', 'เบาหวาน', 'ที่', 'ไม่', 'สามารถ', 'ควบคุม', 'ระดับ', 'น้ำตาล', 'ใน', 'เลือด']	2552.0
