	Unnamed: 0	id	name	year	start_date	end_date	status	title	first_name	last_name	granter	tokenized_title
245	245	246	ฝึกอบรมหลักสูตรการเสริมสร้างสมรรถนะคณะผู้บริหารคลังประจำจังหวัด รุ่นที่ 6	2551	4/28/2008	5/3/2008	ปิดโครงการ	รองศาสตราจารย์ ดร.	ไตรรัตน์	โภคพลากรณ์	กรมบัญชีกลาง	['ฝึกอบรม', 'หลักสูตร', 'การ', 'เสริมสร้าง', 'สมรรถนะ', 'คณะ', 'ผู้', 'บริหาร', 'คลัง', 'ประจำ', 'จังหวัด', ' ', 'รุ่น', 'ที่', ' ', '6']
246	246	247	ฝึกอบรมหลักสูตรการเสริมสร้างสมรรถนะคณะผู้บริหารคลังประจำจังหวัด รุ่นที่ 8	2551	6/2/2008	6/7/2008	ปิดโครงการ	รองศาสตราจารย์ ดร.	ไตรรัตน์	โภคพลากรณ์	กรมบัญชีกลาง	['ฝึกอบรม', 'หลักสูตร', 'การ', 'เสริมสร้าง', 'สมรรถนะ', 'คณะ', 'ผู้', 'บริหาร', 'คลัง', 'ประจำ', 'จังหวัด', ' ', 'รุ่น', 'ที่', ' ', '8']
247	247	248	ฝึกอบรมหลักสูตรการเสริมสร้างสมรรถนะคณะผู้บริหารคลังประจำจังหวัด รุ่นที่ 9	2551	6/9/2008	6/14/2008	ปิดโครงการ	รองศาสตราจารย์ ดร.	ไตรรัตน์	โภคพลากรณ์	กรมบัญชีกลาง	['ฝึกอบรม', 'หลักสูตร', 'การ', 'เสริมสร้าง', 'สมรรถนะ', 'คณะ', 'ผู้', 'บริหาร', 'คลัง', 'ประจำ', 'จังหวัด', ' ', 'รุ่น', 'ที่', ' ', '9']
248	248	249	ฝึกอบรมหลักสูตรการเสริมสร้างสมรรถนะคณะผู้บริหารคลังประจำจังหวัด รุ่นที่ 5	2551	4/21/2008	3/26/2008	ปิดโครงการ	รองศาสตราจารย์ ดร.	ไตรรัตน์	โภคพลากรณ์	กรมบัญชีกลาง	['ฝึกอบรม', 'หลักสูตร', 'การ', 'เสริมสร้าง', 'สมรรถนะ', 'คณะ', 'ผู้', 'บริหาร', 'คลัง', 'ประจำ', 'จังหวัด', ' ', 'รุ่น', 'ที่', ' ', '5']
249	249	250	พัฒนานักบริหารระดับกลาง หลักสูตร พัฒนานักบริหารระดับกลาง	2551	3/3/2008	3/27/2008	ปิดโครงการ	รองศาสตราจารย์ ดร.	ไตรรัตน์	โภคพลากรณ์	กรมการจัดหางาน	['พัฒนา', 'นัก', 'บริหาร', 'ระดับ', 'กลาง', ' ', 'หลักสูตร', ' ', 'พัฒนา', 'นัก', 'บริหาร', 'ระดับ', 'กลาง']
250	250	251	ฝึกอบรมหลักสูตรการบริหารจัดการเชิงบูรณาการ (Integrated Administration) รุ่นที่ 2	2551	7/28/2008	7/30/2008	ปิดโครงการ	รองศาสตราจารย์ ดร.	ไตรรัตน์	โภคพลากรณ์	กรมสรรพสามิต	['ฝึกอบรม', 'หลักสูตร', 'การ', 'บริหารจัดการ', 'เชิง', 'บูรณาการ', ' ', '(', 'Integrated', ' ', 'Administration', ')', ' ', 'รุ่น', 'ที่', ' ', '2']
251	251	252	ฝึกอบรมหลักสูตรการบริหารจัดการเชิงบูรณาการ (Integrated Administration) รุ่นที่ 1	2551	7/23/2008	7/25/2008	ปิดโครงการ	รองศาสตราจารย์ ดร.	ไตรรัตน์	โภคพลากรณ์	กรมสรรพสามิต	['ฝึกอบรม', 'หลักสูตร', 'การ', 'บริหารจัดการ', 'เชิง', 'บูรณาการ', ' ', '(', 'Integrated', ' ', 'Administration', ')', ' ', 'รุ่น', 'ที่', ' ', '1']
252	252	253	ฝึกอบรมหลักสูตร เสริมสร้างสมรรถนะการพัฒนาทีมงานและการบริการโดยกิจกรรม Walk Rally	2551	6/27/2008	6/29/2008	ปิดโครงการ	รองศาสตราจารย์ ดร.	ไตรรัตน์	โภคพลากรณ์	กรมสรรพสามิต	['ฝึกอบรม', 'หลักสูตร', ' ', 'เสริมสร้าง', 'สมรรถนะ', 'การ', 'พัฒนา', 'ทีม', 'งาน', 'และ', 'การ', 'บริการ', 'โดย', 'กิจกรรม', ' ', 'Walk', ' ', 'Rally']
253	253	254	ฝึกอบรมโครงการพัฒนาข้าราชการสำนักเลขาธิการคณะรัฐมนตรี ประจำปี 2551	2551	8/18/2008	9/26/2008	ปิดโครงการ	รองศาสตราจารย์ ดร.	ไตรรัตน์	โภคพลากรณ์	สำนักเลขาธิการคณะรัฐมนตรี	['ฝึกอบรม', 'โครงการพัฒนา', 'ข้า', 'ราชการ', 'สำนักเลขาธิการ', 'คณะ', 'รัฐมนตรี', ' ', 'ประจำ', 'ปี', ' ', '2551']
254	254	255	ฝึกอบรมหลักสูตร พัฒนาบุคลากรทางกฎหมายเพื่อบูรณาการกระบวนการยุติธรรมทางภาษีสรรพสามิต	2551	9/15/2008	9/26/2008	ปิดโครงการ	รองศาสตราจารย์ ดร.	ไตรรัตน์	โภคพลากรณ์	กรมสรรพสามิต	['ฝึกอบรม', 'หลักสูตร', ' ', 'พัฒนาบุคลากร', 'ทาง', 'กฎหมาย', 'เพื่อ', 'บูรณาการ', 'กระบวนการ', 'ยุติธรรม', 'ทาง', 'ภาษี', 'สรรพสามิต']
255	255	256	การสร้างความเข้มแข็งต่อเนื่องแก่ชุมชนต้นแบบและการสร้างเครือข่ายชุมชนในการพัฒนาเศรษฐกิจสังคมฐานความรู้ และการจัดทำสื่อเผยแพร่ประชาสัมพันธ์	2551	6/23/2008	12/20/2008	ปิดโครงการ	รองศาสตราจารย์ ดร.	ไพโชค	ปัญจะ	สำนักงานคณะกรรมการวิจัยแห่งชาติ(วช.)	['การ', 'สร้าง', 'ความ', 'เข้มแข็ง', 'ต่อเนื่อง', 'แก่', 'ชุมชน', 'ต้น', 'แบบ', 'และ', 'การ', 'สร้าง', 'เครือข่าย', 'ชุมชน', 'ใน', 'การ', 'พัฒนา', 'เศรษฐกิจ', 'สังคมฐาน', 'ความ', 'รู้', ' ', 'และ', 'การ', 'จัดทำ', 'สื่อ', 'เผยแพร่', 'ประชาสัมพันธ์']
256	256	257	การประเมินผลการดำเนินงานของสำนักงานส่งเสริมอุตสาหกรรมซอฟต์แวร์แห่งชาติ (องค์การมหาชน)	2551	6/2/2008	2/28/2009	ปิดโครงการ	อาจารย์ ดร.	ไพรัช	บวรสมพงษ์	สำนักงานส่งเสริมอุตสาหกรรมซอฟต์แวร์แห่งชาติ (องค์การมหาชน) (SIPA)	['การ', 'ประเมิน', 'ผล', 'การ', 'ดำเนิน', 'งาน', 'ของ', 'สำนักงานส่งเสริม', 'อุตสาหกรรม', 'ซอฟต์แวร์แห่งชาติ', ' ', '(', 'องค์การมหาชน', ')']
257	257	258	ตรวจสอบและประเมินโครงสร้างส่วนบนทางพิเศษบูรพาวิถี	2551	6/11/2008	4/30/2009	ปิดโครงการ	ผู้ช่วยศาสตราจารย์ ดร.	กฤดายุทธ์	ชมพูมิ่ง	การทางพิเศษแห่งประเทศไทย	['ตรวจสอบ', 'และ', 'ประเมิน', 'โครงสร้าง', 'ส่วน', 'บน', 'ทาง', 'พิเศษ', 'บูรพาวิถี']
